ID,JoinOcc,JoinCount
0542,days work . sempstress very dull . . . . .,. . . . . . . .
0543,domestic duties . . . . . . . . .,. . . . . . . .
0544,. washer . . . . . . . . .,2 . . . . . . .
0545,washer . . . . . . . . . .,. . . . . . . .
0546,days work . sempstree uncertain . . . . . .,. . . . . . . .
0547,not able to work . . . . . . .,. . . . . . . .
0548,various . . . . . . . . . .,. . . . . . . .
0549,service . . . . . . . . . .,. . . . . . . .
0550,. days work . not able . . . . .,1 . . 1 . . . .
0551,. days work . . . . . . . .,1 . . . . . . .
0552,. eating house . sempstress . . . . . .,1 . . 1 . . . .
0553,. . . . . . . . . . .,. . . . . . . .
0554,not able to work . . . . . . .,. . . . . . . .
0555,days work almost nothing . . . . . . .,. . . . . . . .
0556,. . . . . . . . . . .,. . . . . . . .
0557,shirt maker . . . . . . . . .,. . . . . . . .
0558,cake baker . . . . . . . . .,. . . . . . . .
0559,. days work very little . . . . . .,2 . . . . . . .
0560,washer cant tell . . . . . . . .,. . . . . . . .
0561,washer dont know . . . . . . . .,. . . . . . . .
0562,washer cant tell . . . . . . . .,. . . . . . . .
0563,days work . . . . . . . . .,. . . . . . . .
0564,days work . . . . . . . . .,. . . . . . . .
0565,days work . . . . . . . . .,. . . . . . . .
0566,days work . . . . . . . . .,. . . . . . . .
0567,washer . . . . . . . . . .,. . . . . . . .
0568,days work . . . . . . . . .,. . . . . . . .
0569,days work when can get it . . . . .,. . . . . . . .
0570,washer . dressmaker . . . . . . . .,. . . . . . . .
0571,sempstress . . . . . . . . . .,. . . . . . . .
0572,shop keeper . . . . . . . . .,. . . . . . . .
0573,dressm very little . . . . . . . .,. . . . . . . .
0574,domestic duties . . . . . . . . .,. . . . . . . .
0575,days work . . . . . . . . .,. . . . . . . .
0576,washer . . . . . . . . . .,. . . . . . . .
0577,. . . . . . . . . . .,. . . . . . . .
0578,days work abt . . . . . . . .,. . . . . . . .
0579,. huster . doubtful . . . . . . .,1 . 1 . . . . .
0580,washer . . . . . . . . . .,. . . . . . . .
0581,days work . . . . . . . . .,. . . . . . . .
0582,days work . . . . . . . . .,. . . . . . . .
0583,washer irregular . . . . . . . . .,. . . . . . . .
0584,dom duties . . . . . . . . .,. . . . . . . .
0585,assists husband . . . . . . . . .,. . . . . . . .
0586,service commonly . . . . . . . . .,. . . . . . . .
0587,washer . . . . . . . . . .,. . . . . . . .
0588,service . . . . . . . . . .,. . . . . . . .
0589,service . . . . . . . . . .,. . . . . . . .
0590,service . . . . . . . . . .,. . . . . . . .
0591,service . . . . . . . . . .,. . . . . . . .
0592,cook . . . . . . . . . .,. . . . . . . .
0593,dom duties . . . . . . . . .,. . . . . . . .
0594,dom duties . . . . . . . . .,. . . . . . . .
0595,cook . . . . . . . . . .,. . . . . . . .
0596,not able to work . . . . . . .,. . . . . . . .
0597,. washer . . . . . . . . .,2 . . . . . . .
0598,. washer . . . . . . . . .,3 . . . . . . .
0599,washer . . . . . . . . . .,. . . . . . . .
0600,washer . . . . . . . . . .,. . . . . . . .
0601,washer very little . . . . . . . .,. . . . . . . .
0602,washer very little . . . . . . . .,. . . . . . . .
0603,days work when can get it . . . . .,. . . . . . . .
0604,washer . . . . . . . . . .,. . . . . . . .
0605,. . . . . . . . . . .,. . . . . . . .
0606,washer . . . . . . . . . .,. . . . . . . .
0607,washer cant tell . . . . . . . .,. . . . . . . .
0608,. . . . . . . . . . .,. . . . . . . .
0609,various . . . . . . . . . .,. . . . . . . .
0610,days work . . . . . . . . .,. . . . . . . .
0611,days work irregular . . . . . . . .,. . . . . . . .
0612,dom duties . . . . . . . . .,. . . . . . . .
0613,. washer . . . . . . . . .,2 . . . . . . .
0614,. cook . dressm . . year round . . .,1 . 1 . . . . .
0615,. cook . . . . . . . . .,1 . . . . . . .
0616,washer . . . . . . . . . .,. . . . . . . .
0617,. . . . . . . . . . .,. . . . . . . .
0618,service . . . . . . . . . .,. . . . . . . .
0619,dom duties . . . . . . . . .,. . . . . . . .
0620,washer . . . . . . . . . .,. . . . . . . .
0621,dressm average . . round . . . . . .,. . . . . . . .
0622,at service . . sometimes . . . . . .,. . . . . . . .
0623,washer cant tell . . . . . . . .,. . . . . . . .
0624,. . . . . . . . . . .,. . . . . . . .
0625,washer cant tell . . . . . . . .,. . . . . . . .
0626,sempstress . . . . . . . . . .,. . . . . . . .
0627,washer . . . . . . . . . .,. . . . . . . .
0628,. washers cant tell . . . . . . .,2 . . . . . . .
0629,washer very little . . . . . . . .,. . . . . . . .
0630,days work cant tell . . . . . . .,. . . . . . . .
0631,. washer . . . . . . . . .,2 . . . . . . .
0632,midwifeaant tellgets so little of what she earns . . .,. . . . . . . .
0633,days work . . . . . . . . .,. . . . . . . .
0634,washer when can get it . . . . . .,. . . . . . . .
0635,cuts carpet rags . . . . . . . .,. . . . . . . .
0636,. . . . . . . . . . .,. . . . . . . .
0637,cuts carpet rags . . . . . . . .,. . . . . . . .
0638,dom duties . . . . . . . . .,. . . . . . . .
0639,assists husband . . . . . . . . .,. . . . . . . .
0640,cook . . . . . . . . . .,. . . . . . . .
0641,washer . . . . . . . . . .,. . . . . . . .
0642,washer . . . . . . . . . .,. . . . . . . .
0643,washer . . . . . . . . . .,. . . . . . . .
0644,dom duties . . . . . . . . .,. . . . . . . .
0645,washer . . . . . . . . . .,. . . . . . . .
0646,sempstress . . . . . . . . . .,. . . . . . . .
0647,washer when can get it . . . . . .,. . . . . . . .
0648,huxter part of the year . . . . . .,. . . . . . . .
0649,. nurse . service . . . . . . .,1 . 1 . . . . .
0650,. cook . make mats . . . . . .,1 . 2 . . . . .
0651,nothing to do . . . . . . . .,. . . . . . . .
0652,days work . . . . . . . . .,. . . . . . . .
0653,service . . . . . . . . . .,. . . . . . . .
0654,dressmaker . . . . . . . . . .,. . . . . . . .
0655,days work when can get it . . . . .,. . . . . . . .
0656,days work . . . . . . . . .,. . . . . . . .
0657,days work . . . . . . . . .,. . . . . . . .
0658,washer cant tell . . . . . . . .,. . . . . . . .
0659,cook . . . . . . . . . .,. . . . . . . .
0660,service . . . . . . . . . .,. . . . . . . .
0661,cuts carpet rags . . . . . . . .,. . . . . . . .
0662,days work but little . . . . . . .,. . . . . . . .
0663,service . . . . . . . . . .,. . . . . . . .
0664,days work . . . . . . . . .,. . . . . . . .
0665,. cut carpet rags . . . . . . .,2 . . . . . . .
0666,service . . . . . . . . . .,. . . . . . . .
0667,shop keeper . . . . . . . . .,. . . . . . . .
0668,shop keeper . . . . . . . . .,. . . . . . . .
0669,service . . . . . . . . . .,. . . . . . . .
0670,. . . . . . . . . . .,. . . . . . . .
0671,days work when can get it . . . . .,. . . . . . . .
0672,washer very little . . . . . . . .,. . . . . . . .
0673,washer sometimes . . . . . . . . .,. . . . . . . .
0674,dom duties . . . . . . . . .,. . . . . . . .
0675,. washer . . . . . . . . .,2 . . . . . . .
0676,washer . . . . . . . . . .,. . . . . . . .
0677,. . . . . . . . . . .,. . . . . . . .
0678,dom duties . . . . . . . . .,. . . . . . . .
0679,dom duties . . . . . . . . .,. . . . . . . .
0680,. sempstress . dom duties . . . . . .,1 . 1 . . . . .
0681,. days work cant tell . . . . . .,2 . . . . . . .
0682,washer very little . . . . . . . .,. . . . . . . .
0683,cook . . . . . . . . . .,. . . . . . . .
0684,washer . . . . . . . . . .,. . . . . . . .
0685,sempstress . . . . . . . . . .,. . . . . . . .
0686,days work . . . . . . . . .,. . . . . . . .
0687,. shirt m . dom duties . . . . .,1 . . 2 . . . .
0688,washer . . . . . . . . . .,. . . . . . . .
0689,days work . . . . . . . . .,. . . . . . . .
0690,. . . . . . . . . . .,. . . . . . . .
0691,days work . . . . . . . . .,. . . . . . . .
0692,. cake baker . hair dresser . policy office . .,1 . . 1 . . . .
0693,days work . . . . . . . . .,. . . . . . . .
0694,. washer . sempstress . . . . . . .,1 . 1 . . . . .
0695,washer . . . . . . . . . .,. . . . . . . .
0696,dom duties . . . . . . . . .,. . . . . . . .
0697,washer when able . . . . . . . .,. . . . . . . .
0698,. days work . . . . . . . .,2 . . . . . . .
0699,days work . . . . . . . . .,. . . . . . . .
0700,washer wne able . . . . . . . .,. . . . . . . .
0701,not able . . . . . . . . .,. . . . . . . .
0702,days work . . . . . . . . .,. . . . . . . .
0703,days work . . . . . . . . .,. . . . . . . .
0704,days work not much . . . . . . .,. . . . . . . .
0705,days work . . . . . . . . .,. . . . . . . .
0706,cook . . . . . . . . . .,. . . . . . . .
0707,. washer . . . . . . . . .,2 . . . . . . .
0708,white washer . . . . . . . . .,. . . . . . . .
0709,. cook . dressmakers . washer . . . . .,1 . 2 . 1 . . .
0710,washer when able . . . . . . . .,. . . . . . . .
0711,. days work . dressmaker . . . . . .,1 . . 1 . . . .
0712,. domduties . washer . . . . . . .,1 . 1 . . . . .
0713,dom duties . . . . . . . . .,. . . . . . . .
0714,days work . . . . . . . . .,. . . . . . . .
0715,washer when can get it . . . . . .,. . . . . . . .
0716,. . . . . . . . . . .,. . . . . . . .
0717,days work . . . . . . . . .,. . . . . . . .
0718,eating house cant tell . . . . . . .,. . . . . . . .
0719,dressmaker . . . . . . . . . .,. . . . . . . .
0720,cook . . . . . . . . . .,. . . . . . . .
0721,. dom duties . . . . . . . .,3 . . . . . . .
0722,washer . . . . . . . . . .,. . . . . . . .
0723,dom duties . . . . . . . . .,. . . . . . . .
0724,funeral furnishes . . . . . . . . .,. . . . . . . .
0725,service . . . . . . . . . .,. . . . . . . .
0726,. dressmk . washer when can get it . . .,1 . 1 . . . . .
0727,service . . . . . . . . . .,. . . . . . . .
0728,washer very little . . . . . . . .,. . . . . . . .
0729,washer dont keep count . . . . . . .,. . . . . . . .
0730,washer doesnt keep count . . . . . . .,. . . . . . . .
0731,washer . . . . . . . . . .,. . . . . . . .
0732,washer . . . . . . . . . .,. . . . . . . .
0733,. at service . . . . . . . .,1 . . . . . . .
0734,washer . . . . . . . . . .,. . . . . . . .
0735,not able . . . . . . . . .,. . . . . . . .
0736,. tailores . shirt . dressmaker . dressmaker . . .,1 . 1 . . . 1 .
0737,dom duties . . . . . . . . .,. . . . . . . .
0738,days work . . . . . . . . .,. . . . . . . .
0739,. washer . . . . . . . . .,2 . . . . . . .
0740,dom duties . . . . . . . . .,. . . . . . . .
0741,days work cant tell . . . . . . .,. . . . . . . .
0742,washer . . . . . . . . . .,. . . . . . . .
0743,sempstress . . . . . . . . . .,. . . . . . . .
0744,. . . . . . . . . . .,. . . . . . . .
0745,. washer . not able . . . . . .,1 . 1 . . . . .
0746,dom duties . . . . . . . . .,. . . . . . . .
0747,dressmaker . . . . . . . . . .,. . . . . . . .
0748,washer when can get it . . . . . .,. . . . . . . .
0749,assists husband . . . . . . . . .,. . . . . . . .
0750,. dressmakers . dom duties . . . . . .,2 . 1 . . . . .
0751,. washers dont know . . . . . . .,3 . . . . . . .
0752,service . . . . . . . . . .,. . . . . . . .
0753,. washer . quilter . . . . . . .,1 . 1 . . . . .
0754,washer . sempstress . . . . . . . .,. . . . . . . .
0755,nurse . . . . . . . . . .,. . . . . . . .
0756,shop keeper . . . . . . . . .,. . . . . . . .
0757,dom duties . . . . . . . . .,1 . . . . . . .
0758,service . . . . . . . . . .,. . . . . . . .
0759,shop keeper . . . . . . . . .,. . . . . . . .
0760,eating house . . . . . . . . .,. . . . . . . .
0761,service . . . . . . . . . .,. . . . . . . .
0762,. service . at . . at . . . .,2 . 1 . . 1 . .
0763,. . . . . . . . . . .,. . . . . . . .
0764,days work when able . . . . . . .,. . . . . . . .
0765,washer . . . . . . . . . .,. . . . . . . .
0766,domestic duties . . . . . . . . .,. 1 . . . . . .
0767,. dressm . dom duties . . . . . .,1 . 1 . . . . .
0768,. days work . dom duties . . . . .,1 . . 1 . . . .
0769,days work . . . . . . . . .,. . . . . . . .
0770,. days work . . . . . . . .,3 . . . . . . .
0771,service . . . . . . . . . .,. . . . . . . .
0772,washer . . . . . . . . . .,. . . . . . . .
0773,washer . . . . . . . . . .,. . . . . . . .
0774,. . . . . . . . . . .,. . . . . . . .
0775,service . generally . . . . . . . .,. . . . . . . .
0776,. . . . . . . . . . .,. . . . . . . .
0777,washer when able . . . . . . . .,. . . . . . . .
0778,service . . . . . . . . . .,. . . . . . . .
0779,washer when can get it . . . . . .,. . . . . . . .
0780,washer when can get it . . . . . .,. . . . . . . .
0781,. washer . dom duties . . . . . .,2 . 1 . . . . .
0782,. washer . . . . . . . . .,1 . . . . . . .
0783,. washer very little . . . . . . .,1 . . . . . . .
0784,service . . . . . . . . . .,. . . . . . . .
0785,. washer . not able . . . . . .,1 . 1 . . . . .
0786,service . . . . . . . . . .,. . . . . . . .
0787,. washer when can get it . sempstress . . .,1 . . . . . 1 .
0788,dom duties . . . . . . . . .,. . . . . . . .
0789,dom duties . . . . . . . . .,. . . . . . . .
0790,. . . . . . . . . . .,. . . . . . . .
0791,dress maker . . . . . . . . .,. . . . . . . .
0792,. sempstress when can get it . . . . .,1 . . . . . . .
0793,. dressm . tailoress . not able . . . .,1 . . . 1 . . .
0794,sempstress . . . . . . . . . .,. . . . . . . .
0795,dom duties . . . . . . . . .,. . . . . . . .
0796,. teacher . dressmaker . domestic duties . . . .,1 . . . 2 . . .
0797,washer . . . . . . . . . .,. . . . . . . .
0798,service . sometimes . . . . . . . .,. . . . . . . .
0799,. washer . not able . . . . . .,1 . 1 . . . . .
0800,days work when able . . . . . . .,. . . . . . . .
0801,service generally . . . . . . . . .,. . . . . . . .
0802,work sometimes . . . . . . . . .,. . . . . . . .
0803,washer . . . . . . . . . .,. . . . . . . .
0804,washer . . . . . . . . . .,. . . . . . . .
0805,washer . . . . . . . . . .,. . . . . . . .
0806,washer when able . . . . . . . .,. . . . . . . .
0807,washer . and . sometimes . . . . . .,. . . . . . . .
0808,sempstress . . . . . . . . . .,. . . . . . . .
0809,washer . . . . . . . . . .,. . . . . . . .
0810,service . . . . . . . . . .,. . . . . . . .
0811,washer . . washer . . . . . . .,. . . . . . . .
0812,sempstress . . . . . . . . . .,. . . . . . . .
0813,washer . . . . . . . . . .,. . . . . . . .
0814,servide . . . . . . . . . .,. . . . . . . .
0815,washer when able . . . . . . . .,. . . . . . . .
0816,service . . . . . . . . . .,. . . . . . . .
0817,service . . . . . . . . . .,. . . . . . . .
0818,days work . . . . . . . . .,. . . . . . . .
0819,days work when can get it . . . . .,. . . . . . . .
0820,. . . . . . . . . . .,. . . . . . . .
0821,days work . . . . . . . . .,. . . . . . . .
0822,. . . . . . . . . . .,. . . . . . . .
0823,washer . . . . . . . . . .,. . . . . . . .
0824,days work when can get it . . . . .,. . . . . . . .
0825,cook . . . . . . . . . .,. . . . . . . .
0826,washer . . . . . . . . . .,. . . . . . . .
0827,days work when able . . . . . . .,. . . . . . . .
0828,washer doesnt keep count . . . . . . .,. . . . . . . .
0829,service . . . . . . . . . .,. . . . . . . .
0830,washer . . . . . . . . . .,. . . . . . . .
0831,. washer . not able . . . . . .,1 . 1 . . . . .
0832,. washer . . . . . . . . .,1 . . . . . . .
0833,. washer . . . . . . . . .,1 . . . . . . .
0834,washer . sometimes . . . . . . . .,. . . . . . . .
0835,. . . . . . . . . . .,. . . . . . . .
0836,. washer . . . . . . . . .,2 . . . . . . .
0837,service . . . . . . . . . .,. . . . . . . .
0838,service . . . . . . . . . .,. . . . . . . .
0839,washer . . . . . . . . . .,. . . . . . . .
0840,. . . . . . . . . . .,. . . . . . . .
0841,milliner . . . . . . . . . .,. . . . . . . .
0842,washer . . . . . . . . . .,. . . . . . . .
0843,not able . . . . . . . . .,. . . . . . . .
0844,dom duties . . . . . . . . .,. . . . . . . .
0845,assists husband . . . . . . . . .,. . . . . . . .
0846,days work . . . . . . . . .,. . . . . . . .
0847,days work . . . . . . . . .,. . . . . . . .
0848,. washer . sempstress . . . . . . .,2 . 1 . . . . .
0849,. . . . . . . . . . .,. . . . . . . .
0850,washer . . . . . . . . . .,. . . . . . . .
0851,service . . . . . . . . . .,. . . . . . . .
0852,cook . . . . . . . . . .,. . . . . . . .
0853,days work . . . . . . . . .,. . . . . . . .
0854,service . . . . . . . . . .,. . . . . . . .
0855,. assist harding . . . . . . . .,2 . . . . . . .
0856,dom duties . . . . . . . . .,. . . . . . . .
0857,washer when able . . . . . . . .,. . . . . . . .
0858,. washer . . . . . . . . .,2 . . . . . . .
0859,washer when able . . . . . . . .,. . . . . . . .
0860,. washer . . . . . . . . .,2 . . . . . . .
0861,. washers . . shirt maker . . . . .,2 . . 1 . . . .
0862,days work . . . . . . . . .,. . . . . . . .
0863,service . . . . . . . . . .,. . . . . . . .
0864,. confectioner . school teacher . . . . . .,1 . 1 . . . . .
0865,. not able . tailoress . . . . . .,1 . . 1 . . . .
0866,. . . . . . . . . . .,. . . . . . . .
0867,washer . . . . . . . . . .,. . . . . . . .
0868,. dom duties . dressmaker . . . . . .,1 . . 1 . . . .
0869,shop keeper . . . . . . . . .,. . . . . . . .
0870,washer . . . . . . . . . .,. . . . . . . .
0871,washer . . . . . . . . . .,. . . . . . . .
0872,cuts carpet rags . . . . . . . .,. . . . . . . .
0873,. . . . . . . . . . .,. . . . . . . .
0874,. . . . . . . . . . .,. . . . . . . .
0875,. . . . . . . . . . .,. . . . . . . .
0876,not able . . . . . . . . .,. . . . . . . .
0877,washer . . . . . . . . . .,. . . . . . . .
0878,washer . . . . . . . . . .,. . . . . . . .
0879,days work . . . . . . . . .,. . . . . . . .
0880,not able . . . . . . . . .,. . . . . . . .
0881,not able . . . . . . . . .,. . . . . . . .
